0.1,0.1,5.39148e+07
0.119427,0.0853614,3.60495e+07
0.114756,0.0440954,1.5385e+07
0.12477,0.0111404,3.03699e+07
0.161778,0.00654013,3.46853e+07
0.215949,0.0238936,2.12535e+07
0.277463,0.0496613,1.56138e+07
0.336875,0.0701536,2.33327e+07
0.386366,0.0758464,2.73962e+07
0.424813,0.0667697,2.13129e+07
0.457556,0.0492299,1.5567e+07
0.49227,0.0317126,1.77338e+07
0.534753,0.022034,2.23193e+07
0.586438,0.0235605,2.14354e+07
0.645325,0.03421,1.69411e+07
0.707665,0.0485615,1.5504e+07
0.768962,0.0601563,1.8216e+07
0.825515,0.0641613,1.99571e+07
0.876358,0.0596136,1.80118e+07
0.923697,0.0493115,1.55741e+07
0.9715,0.0381799,1.60115e+07
1.02336,0.0311923,1.79156e+07
1.08088,0.0311093,1.79454e+07
1.14339,0.0373344,1.61742e+07
1.20857,0.0465576,1.53844e+07
1.27342,0.0543742,1.643e+07
1.33543,0.0572963,1.72248e+07
1.39387,0.054385,1.64323e+07
1.45011,0.0474859,1.54256e+07
1.50678,0.0401535,1.56988e+07
1.56631,0.0359226,1.6486e+07
1.62976,0.0365853,1.63319e+07
1.69651,0.041413,1.55526e+07
1.76473,0.0477054,1.54378e+07
1.83224,0.0522199,1.59835e+07
1.89757,0.0528247,1.60964e+07
1.96072,0.0495331,1.5595e+07
2.02312,0.0443454,1.53711e+07
2.0867,0.0401004,1.57032e+07
2.15283,0.0389504,1.58728e+07
2.22166,0.0412514,1.55666e+07
2.29215,0.0454923,1.536e+07
2.36271,0.0492257,1.55614e+07
2.43202,0.0504516,1.57057e+07
2.49976,0.048699,1.55108e+07
2.56678,0.0451878,1.53584e+07
2.63446,0.0420358,1.54918e+07
2.70391,0.0410052,1.55907e+07
2.77533,0.0425117,1.54547e+07
2.84802,0.0454727,1.53579e+07
2.92078,0.0480374,1.54566e+07
2.99268,0.0487242,1.55117e+07
3.06357,0.0472805,1.54094e+07
3.13411,0.0447512,1.53596e+07
3.20534,0.0427601,1.54362e+07
3.27796,0.0424799,1.54549e+07
3.35196,0.0439391,1.53778e+07
3.42666,0.0460826,1.53642e+07
3.5012,0.047507,1.54205e+07
3.57507,0.047371,1.54126e+07
3.64839,0.0458938,1.53599e+07
3.72184,0.0441394,1.53702e+07
3.79611,0.0432692,1.54045e+07
3.87147,0.043776,1.53817e+07
3.94765,0.0452075,1.53535e+07
4.024,0.0465333,1.53745e+07
4.10001,0.0468749,1.5387e+07
4.17559,0.0460866,1.53618e+07
4.25112,0.0448009,1.5355e+07
4.32715,0.0439404,1.53741e+07
4.40398,0.0440608,1.53699e+07
4.48152,0.0449929,1.53524e+07
4.55933,0.0460138,1.5359e+07
4.63697,0.0463967,1.53682e+07
4.71433,0.0459253,1.53568e+07
4.79165,0.0450106,1.53512e+07
4.86933,0.0443483,1.53605e+07
4.94762,0.044395,1.53592e+07
5.02646,0.0450538,1.53502e+07
5.10554,0.0457874,1.53533e+07
5.18453,0.0460475,1.53576e+07
5.26336,0.0456825,1.53514e+07
5.3422,0.0450199,1.53492e+07
5.42137,0.0445838,1.53538e+07
5.50101,0.0446835,1.5352e+07
5.58106,0.045195,1.53478e+07
5.66127,0.0456895,1.53501e+07
5.74143,0.0457872,1.53511e+07
5.82151,0.0454472,1.53475e+07
5.90169,0.0449733,1.53475e+07
5.98217,0.0447483,1.53494e+07
6.06303,0.0449269,1.53473e+07
6.14417,0.0453307,1.53459e+07
6.22541,0.0456171,1.53474e+07
6.3066,0.0455665,1.53467e+07
6.38781,0.0452495,1.53449e+07
6.46918,0.0449465,1.53457e+07
6.55083,0.0449027,1.53457e+07
6.63277,0.04513,1.53442e+07
6.71488,0.0454161,1.53442e+07
6.79703,0.0455184,1.53446e+07
6.87919,0.0453678,1.53435e+07
6.96142,0.0451127,1.53431e+07
7.04386,0.0449765,1.53434e+07
7.12654,0.045063,1.53427e+07
7.20942,0.0452779,1.53421e+07
7.29239,0.0454255,1.53423e+07
7.37539,0.0453849,1.53418e+07
7.45844,0.0452076,1.53412e+07
7.54163,0.045059,1.53412e+07
7.62502,0.0450653,1.53409e+07
7.7086,0.0452063,1.53403e+07
7.7923,0.0453451,1.53402e+07
7.87605,0.0453589,1.534e+07
7.95985,0.0452464,1.53394e+07
8.04375,0.0451187,1.53392e+07
8.12782,0.0450909,1.5339e+07
8.21205,0.0451782,1.53385e+07
8.29641,0.0452907,1.53383e+07
8.38083,0.0453233,1.53381e+07
8.46531,0.0452532,1.53377e+07
8.54988,0.0451533,1.53374e+07
8.63458,0.0451176,1.53372e+07
8.71943,0.0451724,1.53368e+07
8.80439,0.0452581,1.53365e+07
8.88943,0.0452913,1.53362e+07
8.97453,0.0452453,1.53359e+07
9.05971,0.0451699,1.53356e+07
9.14501,0.0451383,1.53353e+07
9.23043,0.0451757,1.5335e+07
9.31596,0.0452395,1.53347e+07
9.40157,0.0452658,1.53344e+07
9.48724,0.0452322,1.53341e+07
9.57298,0.0451759,1.53338e+07
9.65884,0.0451528,1.53335e+07
9.7448,0.0451815,1.53332e+07
9.83086,0.0452286,1.53329e+07
9.917,0.0452458,1.53326e+07
10.0032,0.0452182,1.53323e+07
10.0895,0.0451766,1.5332e+07
10.1758,0.0451627,1.53317e+07
10.2623,0.045187,1.53313e+07
10.3489,0.0452211,1.5331e+07
10.4355,0.0452293,1.53307e+07
10.5222,0.0452051,1.53304e+07
10.6089,0.0451752,1.53301e+07
10.6958,0.0451697,1.53298e+07
10.7827,0.0451912,1.53295e+07
10.8697,0.0452146,1.53292e+07
10.9568,0.0452151,1.53289e+07
11.044,0.0451937,1.53286e+07
11.1312,0.0451737,1.53283e+07
11.2185,0.0451749,1.5328e+07
11.3059,0.0451934,1.53277e+07
11.3933,0.0452076,1.53274e+07
11.4809,0.0452024,1.53271e+07
11.5684,0.0451843,1.53268e+07
11.6561,0.0451728,1.53265e+07
11.7438,0.0451788,1.53261e+07
11.8316,0.0451934,1.53258e+07
11.9195,0.0451997,1.53255e+07
12.0074,0.045191,1.53252e+07
12.0954,0.0451772,1.53249e+07
12.1834,0.045173,1.53246e+07
12.2716,0.0451811,1.53243e+07
12.3597,0.045191,1.5324e+07
12.448,0.045191,1.53237e+07
12.5363,0.0451812,1.53234e+07
12.6247,0.0451726,1.53231e+07
12.7131,0.0451736,1.53227e+07
12.8016,0.0451815,1.53224e+07
12.8901,0.0451862,1.53221e+07
12.9787,0.045182,1.53218e+07
13.0674,0.0451737,1.53215e+07
13.1561,0.04517,1.53212e+07
13.2449,0.0451739,1.53209e+07
13.3338,0.0451795,1.53206e+07
13.4227,0.0451796,1.53203e+07
13.5116,0.0451738,1.53199e+07
13.6006,0.0451685,1.53196e+07
13.6897,0.0451688,1.53193e+07
13.7788,0.0451731,1.5319e+07
13.868,0.0451753,1.53187e+07
13.9572,0.0451723,1.53184e+07
14.0465,0.0451672,1.53181e+07
14.1358,0.0451652,1.53178e+07
14.2252,0.0451676,1.53174e+07
14.3146,0.0451703,1.53171e+07
14.4041,0.0451694,1.53168e+07
14.4937,0.0451654,1.53165e+07
14.5833,0.0451625,1.53162e+07
14.6729,0.0451631,1.53159e+07
14.7626,0.0451654,1.53156e+07
14.8523,0.0451656,1.53152e+07
14.9421,0.045163,1.53149e+07
15.0319,0.04516,1.53146e+07
15.1218,0.0451594,1.53143e+07
15.2117,0.0451608,1.5314e+07
15.3017,0.0451616,1.53137e+07
15.3917,0.0451599,1.53134e+07
15.4818,0.0451572,1.5313e+07
15.5719,0.045156,1.53127e+07
15.6621,0.0451567,1.53124e+07
15.7523,0.0451575,1.53121e+07
15.8425,0.0451565,1.53118e+07
15.9328,0.0451543,1.53115e+07
16.0231,0.0451528,1.53111e+07
16.1135,0.0451529,1.53108e+07
16.2039,0.0451534,1.53105e+07
16.2944,0.0451529,1.53102e+07
16.3849,0.0451511,1.53099e+07
16.4755,0.0451495,1.53096e+07
16.566,0.0451492,1.53092e+07
16.6567,0.0451496,1.53089e+07
16.7474,0.0451491,1.53086e+07
16.8381,0.0451477,1.53083e+07
16.9288,0.0451462,1.5308e+07
17.0196,0.0451457,1.53077e+07
17.1104,0.0451458,1.53073e+07
17.2013,0.0451454,1.5307e+07
17.2922,0.0451442,1.53067e+07
17.3832,0.0451429,1.53064e+07
17.4742,0.0451422,1.53061e+07
17.5652,0.0451421,1.53057e+07
17.6562,0.0451417,1.53054e+07
17.7473,0.0451407,1.53051e+07
17.8385,0.0451394,1.53048e+07
17.9297,0.0451387,1.53045e+07
18.0209,0.0451384,1.53041e+07
18.1121,0.045138,1.53038e+07
18.2034,0.0451371,1.53035e+07
18.2947,0.0451359,1.53032e+07
18.3861,0.0451352,1.53029e+07
18.4775,0.0451348,1.53025e+07
18.5689,0.0451343,1.53022e+07
18.6603,0.0451334,1.53019e+07
18.7518,0.0451324,1.53016e+07
18.8434,0.0451317,1.53013e+07
18.9349,0.0451312,1.53009e+07
19.0265,0.0451307,1.53006e+07
19.1182,0.0451298,1.53003e+07
19.2098,0.0451289,1.53e+07
19.3015,0.0451281,1.52997e+07
19.3932,0.0451276,1.52993e+07
19.485,0.045127,1.5299e+07
19.5768,0.0451262,1.52987e+07
19.6686,0.0451253,1.52984e+07
19.7605,0.0451246,1.5298e+07
19.8524,0.045124,1.52977e+07
19.9443,0.0451234,1.52974e+07
20.0362,0.0451226,1.52971e+07
20.1282,0.0451217,1.52968e+07
20.2202,0.045121,1.52964e+07
20.3123,0.0451204,1.52961e+07
20.4044,0.0451197,1.52958e+07
20.4965,0.0451189,1.52955e+07
20.5886,0.0451181,1.52951e+07
20.6808,0.0451174,1.52948e+07
20.773,0.0451168,1.52945e+07
20.8652,0.0451161,1.52942e+07
20.9574,0.0451153,1.52939e+07
21.0497,0.0451145,1.52935e+07
21.142,0.0451138,1.52932e+07
21.2344,0.0451132,1.52929e+07
21.3267,0.0451124,1.52926e+07
21.4191,0.0451116,1.52922e+07
21.5115,0.0451109,1.52919e+07
21.604,0.0451102,1.52916e+07
21.6965,0.0451095,1.52913e+07
21.789,0.0451088,1.52909e+07
21.8815,0.045108,1.52906e+07
21.9741,0.0451073,1.52903e+07
22.0666,0.0451066,1.529e+07
22.1593,0.0451059,1.52896e+07
22.2519,0.0451051,1.52893e+07
22.3446,0.0451044,1.5289e+07
22.4373,0.0451036,1.52887e+07
22.53,0.0451029,1.52883e+07
22.6227,0.0451022,1.5288e+07
22.7155,0.0451015,1.52877e+07
22.8083,0.0451007,1.52874e+07
22.9011,0.0451,1.5287e+07
22.9939,0.0450993,1.52867e+07
23.0868,0.0450986,1.52864e+07
23.1797,0.0450978,1.52861e+07
23.2726,0.0450971,1.52857e+07
23.3656,0.0450964,1.52854e+07
23.4585,0.0450957,1.52851e+07
23.5515,0.0450949,1.52848e+07
23.6445,0.0450942,1.52844e+07
23.7376,0.0450934,1.52841e+07
23.8306,0.0450927,1.52838e+07
23.9237,0.045092,1.52835e+07
24.0168,0.0450913,1.52831e+07
24.11,0.0450905,1.52828e+07
24.2031,0.0450898,1.52825e+07
24.2963,0.0450891,1.52822e+07
24.3895,0.0450883,1.52818e+07
24.4827,0.0450876,1.52815e+07
24.576,0.0450869,1.52812e+07
24.6692,0.0450861,1.52809e+07
24.7625,0.0450854,1.52805e+07
24.8558,0.0450847,1.52802e+07
24.9492,0.0450839,1.52799e+07
25.0425,0.0450832,1.52796e+07
25.1359,0.0450825,1.52792e+07
25.2293,0.0450817,1.52789e+07
25.3227,0.045081,1.52786e+07
25.4162,0.0450803,1.52782e+07
25.5096,0.0450795,1.52779e+07
25.6031,0.0450788,1.52776e+07
25.6966,0.0450781,1.52773e+07
25.7902,0.0450773,1.52769e+07
25.8837,0.0450766,1.52766e+07
25.9773,0.0450759,1.52763e+07
26.0709,0.0450751,1.5276e+07
26.1645,0.0450744,1.52756e+07
26.2581,0.0450737,1.52753e+07
26.3518,0.0450729,1.5275e+07
26.4454,0.0450722,1.52746e+07
26.5391,0.0450715,1.52743e+07
26.6328,0.0450707,1.5274e+07
26.7266,0.04507,1.52737e+07
26.8203,0.0450693,1.52733e+07
26.9141,0.0450685,1.5273e+07
27.0079,0.0450678,1.52727e+07
27.1017,0.045067,1.52723e+07
27.1955,0.0450663,1.5272e+07
27.2894,0.0450656,1.52717e+07
27.3832,0.0450648,1.52714e+07
27.4771,0.0450641,1.5271e+07
27.571,0.0450634,1.52707e+07
27.6649,0.0450626,1.52704e+07
27.7589,0.0450619,1.527e+07
27.8528,0.0450611,1.52697e+07
27.9468,0.0450604,1.52694e+07
28.0408,0.0450597,1.52691e+07
28.1348,0.0450589,1.52687e+07
28.2288,0.0450582,1.52684e+07
28.3229,0.0450575,1.52681e+07
28.4169,0.0450567,1.52677e+07
28.511,0.045056,1.52674e+07
28.6051,0.0450552,1.52671e+07
28.6992,0.0450545,1.52668e+07
28.7934,0.0450538,1.52664e+07
28.8875,0.045053,1.52661e+07
28.9817,0.0450523,1.52658e+07
29.0759,0.0450515,1.52654e+07
29.1701,0.0450508,1.52651e+07
29.2643,0.0450501,1.52648e+07
29.3586,0.0450493,1.52644e+07
29.4528,0.0450486,1.52641e+07
29.5471,0.0450478,1.52638e+07
29.6414,0.0450471,1.52635e+07
29.7357,0.0450464,1.52631e+07
29.83,0.0450456,1.52628e+07
29.9243,0.0450449,1.52625e+07
30.0187,0.0450441,1.52621e+07
30.1131,0.0450434,1.52618e+07
30.2074,0.0450427,1.52615e+07
30.3019,0.0450419,1.52611e+07
30.3963,0.0450412,1.52608e+07
30.4907,0.0450404,1.52605e+07
30.5852,0.0450397,1.52602e+07
30.6796,0.0450389,1.52598e+07
30.7741,0.0450382,1.52595e+07
30.8686,0.0450375,1.52592e+07
30.9631,0.0450367,1.52588e+07
31.0576,0.045036,1.52585e+07
31.1522,0.0450352,1.52582e+07
31.2467,0.0450345,1.52578e+07
31.3413,0.0450338,1.52575e+07
31.4359,0.045033,1.52572e+07
31.5305,0.0450323,1.52568e+07
31.6251,0.0450315,1.52565e+07
31.7197,0.0450308,1.52562e+07
31.8144,0.04503,1.52559e+07
31.9091,0.0450293,1.52555e+07
32.0037,0.0450286,1.52552e+07
32.0984,0.0450278,1.52549e+07
32.1931,0.0450271,1.52545e+07
32.2878,0.0450263,1.52542e+07
32.3826,0.0450256,1.52539e+07
32.4773,0.0450248,1.52535e+07
32.5721,0.0450241,1.52532e+07
32.6669,0.0450233,1.52529e+07
32.7617,0.0450226,1.52525e+07
32.8565,0.0450219,1.52522e+07
32.9513,0.0450211,1.52519e+07
33.0461,0.0450204,1.52515e+07
33.1409,0.0450196,1.52512e+07
33.2358,0.0450189,1.52509e+07
33.3307,0.0450181,1.52505e+07
33.4256,0.0450174,1.52502e+07
33.5205,0.0450166,1.52499e+07
33.6154,0.0450159,1.52496e+07
33.7103,0.0450152,1.52492e+07
33.8052,0.0450144,1.52489e+07
33.9002,0.0450137,1.52486e+07
33.9952,0.0450129,1.52482e+07
34.0901,0.0450122,1.52479e+07
34.1851,0.0450114,1.52476e+07
34.2801,0.0450107,1.52472e+07
34.3752,0.0450099,1.52469e+07
34.4702,0.0450092,1.52466e+07
34.5652,0.0450084,1.52462e+07
34.6603,0.0450077,1.52459e+07
34.7554,0.0450069,1.52456e+07
34.8504,0.0450062,1.52452e+07
34.9455,0.0450055,1.52449e+07
35.0406,0.0450047,1.52446e+07
35.1357,0.045004,1.52442e+07
35.2309,0.0450032,1.52439e+07
35.326,0.0450025,1.52436e+07
35.4212,0.0450017,1.52432e+07
35.5163,0.045001,1.52429e+07
35.6115,0.0450002,1.52426e+07
35.7067,0.0449995,1.52422e+07
35.8019,0.0449987,1.52419e+07
35.8971,0.044998,1.52416e+07
35.9924,0.0449972,1.52412e+07
36.0876,0.0449965,1.52409e+07
36.1829,0.0449957,1.52406e+07
36.2781,0.044995,1.52402e+07
36.3734,0.0449942,1.52399e+07
36.4687,0.0449935,1.52396e+07
36.564,0.0449927,1.52392e+07
